campeonato,partida,data,estadio,gols
2018,375,2018-12-02,Estádio de Pituaçu,0
2018,376,2018-12-02,Adelmar da Costa Carvalho,3
2018,377,2018-12-02,Vila Capanema,2
2018,378,2018-12-02,Maracanã,1
2018,379,2018-12-02,Arena Condá,1
2018,380,2018-12-02,Allianz Parque,5
2017,1,2017-05-13,Maracanã,2
2017,2,2017-05-13,Neo Química Arena,2
2017,3,2017-05-14,Maracanã,5
2017,4,2017-05-14,Mineirão,1
2017,5,2017-05-14,Itaipava Arena Fonte Nova,8
2017,6,2017-05-14,Moisés Lucarelli,4
2017,7,2017-05-14,Ressacada,0
2017,8,2017-05-14,Allianz Parque,4
2017,9,2017-05-14,Arena do Grêmio,2
2017,10,2017-05-15,Couto Pereira,5
2017,11,2017-05-20,Estádio Urbano Caldeira,1
2017,12,2017-05-20,Estádio do Governo do Estado de Goiás (Serra Dourada),3
2017,13,2017-05-20,Arena Condá,1
2017,14,2017-05-21,Estádio Vasco da Gama,3
2017,15,2017-05-21,Estádio Joaquim Américo Guimarães,2
2017,16,2017-05-21,Itaipava Arena Fonte Nova,1
2017,17,2017-05-21,Estádio Raimundo Sampaio,3
2017,18,2017-05-21,Estádio Nilton Santos,2
2017,19,2017-05-21,Adelmar da Costa Carvalho,2
2017,20,2017-05-22,Morumbi,2
2017,21,2017-05-27,Estádio Vasco da Gama,5
2017,22,2017-05-27,Morumbi,2
2017,23,2017-05-27,Itaipava Arena Fonte Nova,1
2017,24,2017-05-28,Estádio Raimundo Sampaio,4
2017,25,2017-05-28,Estádio Joaquim Américo Guimarães,2
2017,26,2017-05-28,Estádio Urbano Caldeira,1
2017,27,2017-05-28,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2017,28,2017-05-28,Adelmar da Costa Carvalho,7
2017,29,2017-05-28,Estádio Nilton Santos,1
2017,30,2017-05-29,Arena Condá,2
2017,31,2017-06-03,Couto Pereira,1
2017,32,2017-06-03,Maracanã,3
2017,33,2017-06-03,Neo Química Arena,2
2017,34,2017-06-04,Estádio Municipal General Raulino de Oliveira,0
2017,35,2017-06-04,Ressacada,1
2017,36,2017-06-04,Allianz Parque,0
2017,37,2017-06-04,Moisés Lucarelli,1
2017,38,2017-06-04,Arena do Grêmio,2
2017,39,2017-06-04,Mineirão,2
2017,40,2017-06-05,Itaipava Arena Fonte Nova,3
2017,41,2017-06-06,Maracanã,2
2017,42,2017-06-07,Estádio Raimundo Sampaio,1
2017,43,2017-06-07,Couto Pereira,1
2017,44,2017-06-07,Estádio Municipal Paulo Machado de Carvalho,1
2017,45,2017-06-07,Estádio Vasco da Gama,7
2017,46,2017-06-07,Adelmar da Costa Carvalho,2
2017,47,2017-06-08,Estádio Olímpico Pedro Ludovico Teixeira,3
2017,48,2017-06-08,Morumbi,2
2017,49,2017-06-08,Arena Condá,9
2017,50,2017-06-08,Itaipava Arena Fonte Nova,1
2017,51,2017-06-10,Allianz Parque,4
2017,52,2017-06-10,Estádio Vasco da Gama,3
2017,53,2017-06-11,Estádio Nilton Santos,4
2017,54,2017-06-11,Moisés Lucarelli,5
2017,55,2017-06-11,Ressacada,2
2017,56,2017-06-11,Barradão,2
2017,57,2017-06-11,Neo Química Arena,5
2017,58,2017-06-11,Mineirão,2
2017,59,2017-06-11,Estádio Joaquim Américo Guimarães,2
2017,60,2017-06-12,Arena do Grêmio,1
2017,61,2017-06-14,Estádio Raimundo Sampaio,1
2017,62,2017-06-14,Estádio Olímpico Pedro Ludovico Teixeira,4
2017,63,2017-06-14,Barradão,4
2017,64,2017-06-14,Adelmar da Costa Carvalho,0
2017,65,2017-06-14,Luso-Brasileiro,2
2017,66,2017-06-14,Estádio Urbano Caldeira,1
2017,67,2017-06-14,Arena Condá,3
2017,68,2017-06-14,Neo Química Arena,1
2017,69,2017-06-15,Couto Pereira,0
2017,70,2017-06-15,Maracanã,2
2017,71,2017-06-17,Estádio Olímpico Pedro Ludovico Teixeira,1
2017,72,2017-06-17,Estádio Vasco da Gama,1
2017,73,2017-06-17,Estádio Municipal Paulo Machado de Carvalho,0
2017,74,2017-06-18,Couto Pereira,0
2017,75,2017-06-18,Itaipava Arena Fonte Nova,6
2017,76,2017-06-18,Maracanã,4
2017,77,2017-06-18,Arena Condá,2
2017,78,2017-06-18,Morumbi,3
2017,79,2017-06-18,Adelmar da Costa Carvalho,4
2017,80,2017-06-19,Mineirão,6
2017,81,2017-06-21,Barradão,2
2017,82,2017-06-21,Allianz Parque,1
2017,83,2017-06-21,Estádio Nilton Santos,4
2017,84,2017-06-21,Ressacada,3
2017,85,2017-06-21,Estádio Joaquim Américo Guimarães,1
2017,86,2017-06-21,Estádio Raimundo Sampaio,4
2017,87,2017-06-22,Neo Química Arena,3
2017,88,2017-06-22,Moisés Lucarelli,1
2017,89,2017-06-22,Arena do Grêmio,2
2017,90,2017-06-22,Luso-Brasileiro,6
2017,91,2017-06-24,Estádio Urbano Caldeira,1
2017,92,2017-06-25,Estádio Vasco da Gama,1
2017,93,2017-06-25,Arena do Grêmio,1
2017,94,2017-06-25,Morumbi,2
2017,95,2017-06-25,Estádio Joaquim Américo Guimarães,5
2017,96,2017-06-25,Mineirão,2
2017,97,2017-06-25,Moisés Lucarelli,3
2017,98,2017-06-25,Itaipava Arena Fonte Nova,1
2017,99,2017-06-25,Arena Condá,1
2017,100,2017-06-26,Estádio Nilton Santos,2
2017,101,2017-07-01,Estádio Municipal Paulo Machado de Carvalho,1
2017,102,2017-07-01,Estádio Olímpico Pedro Ludovico Teixeira,2
2017,103,2017-07-02,Adelmar da Costa Carvalho,1
2017,104,2017-07-02,Barradão,0
2017,105,2017-07-02,Estádio Raimundo Sampaio,4
2017,106,2017-07-02,Luso-Brasileiro,2
2017,107,2017-07-02,Neo Química Arena,1
2017,108,2017-07-02,Ressacada,0
2017,109,2017-07-02,Vila Capanema,4
2017,110,2017-07-03,Estádio Giulite Coutinho,6
2017,111,2017-07-08,Estádio Olímpico Pedro Ludovico Teixeira,3
2017,112,2017-07-08,Estádio Vasco da Gama,1
2017,113,2017-07-08,Neo Química Arena,2
2017,114,2017-07-09,Arena Condá,2
2017,115,2017-07-09,Itaipava Arena Fonte Nova,2
2017,116,2017-07-09,Arena do Grêmio,2
2017,117,2017-07-09,Mineirão,4
2017,118,2017-07-09,Estádio Urbano Caldeira,5
2017,119,2017-07-09,Estádio Nilton Santos,2
2017,120,2017-07-10,Couto Pereira,3
2017,121,2017-07-12,Moisés Lucarelli,3
2017,122,2017-07-12,Estádio Raimundo Sampaio,1
2017,123,2017-07-12,Maracanã,1
2017,124,2017-07-12,Allianz Parque,2
2017,125,2017-07-12,Estádio Joaquim Américo Guimarães,2
2017,126,2017-07-12,Barradão,5
2017,127,2017-07-13,Morumbi,4
2017,128,2017-07-13,Arena de Pernambuco,3
2017,129,2017-07-13,Luso-Brasileiro,1
2017,130,2017-07-13,Ressacada,5
2017,131,2017-07-15,Neo Química Arena,4
2017,132,2017-07-16,Allianz Parque,6
2017,133,2017-07-16,Estádio Nilton Santos,0
2017,134,2017-07-16,Estádio Olímpico Pedro Ludovico Teixeira,3
2017,135,2017-07-16,Arena Condá,2
2017,136,2017-07-16,Mineirão,2
2017,137,2017-07-16,Arena do Grêmio,4
2017,138,2017-07-16,Estádio de Pituaçu,2
2017,139,2017-07-16,Couto Pereira,3
2017,140,2017-07-17,Estádio Nilton Santos,3
2017,141,2017-07-19,Barradão,4
2017,142,2017-07-19,Estádio Urbano Caldeira,1
2017,143,2017-07-19,Ressacada,0
2017,144,2017-07-19,Moisés Lucarelli,4
2017,145,2017-07-19,Estádio Raimundo Sampaio,2
2017,146,2017-07-19,Morumbi,1
2017,147,2017-07-19,Luso-Brasileiro,4
2017,148,2017-07-20,Estádio Giulite Coutinho,2
2017,149,2017-07-20,Adelmar da Costa Carvalho,4
2017,150,2017-07-20,Estádio Joaquim Américo Guimarães,0
2017,151,2017-07-22,Barradão,3
2017,152,2017-07-22,Luso-Brasileiro,3
2017,153,2017-07-23,Estádio Municipal Paulo Machado de Carvalho,3
2017,154,2017-07-23,Ressacada,1
2017,155,2017-07-23,Arena de Pernambuco,2
2017,156,2017-07-23,Maracanã,1
2017,157,2017-07-23,Estádio Joaquim Américo Guimarães,2
2017,158,2017-07-23,Estádio Olímpico Pedro Ludovico Teixeira,2
2017,159,2017-07-23,Estádio Raimundo Sampaio,3
2017,160,2017-07-24,Morumbi,2
2017,161,2017-07-29,Estádio Nilton Santos,7
2017,162,2017-07-29,Allianz Parque,2
2017,163,2017-07-30,Arena Condá,3
2017,164,2017-07-30,Couto Pereira,2
2017,165,2017-07-30,Itaipava Arena Fonte Nova,4
2017,166,2017-07-30,Neo Química Arena,2
2017,167,2017-07-30,Arena do Grêmio,2
2017,168,2017-07-30,Mineirão,0
2017,169,2017-07-31,Estádio Municipal General Raulino de Oliveira,1
2017,170,2017-08-09,Moisés Lucarelli,0
2017,171,2017-08-02,Adelmar da Costa Carvalho,4
2017,172,2017-08-02,Arena Condá,2
2017,173,2017-08-02,Mineirão,2
2017,174,2017-08-02,Barradão,4
2017,175,2017-08-02,Estádio Municipal Paulo Machado de Carvalho,5
2017,176,2017-08-02,Estádio Olímpico Pedro Ludovico Teixeira,1
2017,177,2017-08-02,Estádio Nilton Santos,3
2017,178,2017-08-03,Estádio Joaquim Américo Guimarães,5
2017,179,2017-08-03,Morumbi,3
2017,180,2017-08-03,Estádio Municipal General Raulino de Oliveira,3
2017,181,2017-08-05,Neo Química Arena,4
2017,182,2017-08-05,Maracanã,4
2017,183,2017-08-06,Luso-Brasileiro,2
2017,184,2017-08-06,Mineirão,0
2017,185,2017-08-06,Arena do Grêmio,2
2017,186,2017-08-06,Couto Pereira,2
2017,187,2017-08-06,Allianz Parque,1
2017,188,2017-08-06,Itaipava Arena Fonte Nova,3
2017,189,2017-08-06,Ressacada,0
2017,190,2017-08-06,Moisés Lucarelli,0
2017,191,2017-08-12,Estádio Olímpico Pedro Ludovico Teixeira,1
2017,192,2017-08-12,Barradão,1
2017,193,2017-08-13,Morumbi,5
2017,194,2017-08-13,Adelmar da Costa Carvalho,0
2017,195,2017-08-13,Estádio Raimundo Sampaio,2
2017,196,2017-08-13,Estádio Municipal General Raulino de Oliveira,2
2017,197,2017-08-13,Estádio Joaquim Américo Guimarães,5
2017,198,2017-08-13,Estádio Nilton Santos,1
2017,199,2017-08-14,Estádio Municipal Paulo Machado de Carvalho,0
2017,200,2017-08-23,Arena Condá,1
2017,201,2017-08-19,Neo Química Arena,1
2017,202,2017-08-19,Luso-Brasileiro,2
2017,203,2017-08-20,Arena do Grêmio,0
2017,204,2017-08-20,Ressacada,2
2017,205,2017-08-20,Itaipava Arena Fonte Nova,3
2017,206,2017-08-20,Mineirão,2
2017,207,2017-08-20,Moisés Lucarelli,3
2017,208,2017-08-20,Couto Pereira,0
2017,209,2017-08-20,Allianz Parque,2
2017,210,2017-08-21,Maracanã,3
2017,211,2017-08-26,Maracanã,1
2017,212,2017-08-26,Neo Química Arena,1
2017,213,2017-08-27,Moisés Lucarelli,3
2017,214,2017-08-27,Allianz Parque,6
2017,215,2017-08-27,Itaipava Arena Fonte Nova,3
2017,216,2017-08-27,Luso-Brasileiro,2
2017,217,2017-08-27,Mineirão,2
2017,218,2017-08-27,Ressacada,1
2017,219,2017-08-28,Couto Pereira,1
2017,220,2017-09-02,Arena do Grêmio,5
2017,221,2017-09-09,Estádio Raimundo Sampaio,2
2017,222,2017-09-09,Estádio Vasco da Gama,1
2017,223,2017-09-09,Morumbi,4
2017,224,2017-09-10,Estádio Joaquim Américo Guimarães,2
2017,225,2017-09-10,Estádio Urbano Caldeira,2
2017,226,2017-09-10,Adelmar da Costa Carvalho,1
2017,227,2017-09-10,Barradão,4
2017,228,2017-09-10,Arena Condá,3
2017,229,2017-09-10,Estádio Nilton Santos,2
2017,230,2017-09-11,Estádio Olímpico Pedro Ludovico Teixeira,2
2017,231,2017-09-16,Estádio Nilton Santos,2
2017,232,2017-09-16,Moisés Lucarelli,4
2017,233,2017-09-17,Ressacada,2
2017,234,2017-09-17,Arena do Grêmio,1
2017,235,2017-09-17,Neo Química Arena,1
2017,236,2017-09-17,Estádio Joaquim Américo Guimarães,4
2017,237,2017-09-17,Barradão,3
2017,238,2017-09-17,Luso-Brasileiro,2
2017,239,2017-09-17,Mineirão,1
2017,240,2017-09-18,Estádio Municipal Paulo Machado de Carvalho,1
2017,241,2017-09-23,Luso-Brasileiro,2
2017,242,2017-09-23,Estádio Urbano Caldeira,1
2017,243,2017-09-24,Morumbi,2
2017,244,2017-09-24,Arena Condá,1
2017,245,2017-09-24,Couto Pereira,5
2017,246,2017-09-24,Estádio Olímpico Pedro Ludovico Teixeira,3
2017,247,2017-09-24,Maracanã,1
2017,248,2017-09-24,Estádio Raimundo Sampaio,4
2017,249,2017-09-24,Itaipava Arena Fonte Nova,1
2017,250,2017-09-25,Adelmar da Costa Carvalho,2
2017,251,2017-09-30,Estádio Vasco da Gama,2
2017,252,2017-09-30,Itaipava Arena Fonte Nova,2
2017,253,2017-09-30,Allianz Parque,1
2017,254,2017-10-01,Mineirão,2
2017,255,2017-10-01,Estádio Nilton Santos,5
2017,256,2017-10-01,Morumbi,1
2017,257,2017-10-01,Arena do Grêmio,1
2017,258,2017-10-01,Ressacada,2
2017,259,2017-10-01,Estádio Joaquim Américo Guimarães,2
2017,260,2017-10-02,Moisés Lucarelli,1
2017,261,2017-10-07,Mineirão,3
2017,262,2017-10-14,Maracanã,1
2017,263,2017-10-14,Estádio Municipal Paulo Machado de Carvalho,3
2017,264,2017-10-15,Arena Condá,1
2017,265,2017-10-15,Estádio Olímpico Pedro Ludovico Teixeira,4
2017,266,2017-10-15,Maracanã,1
2017,267,2017-10-15,Adelmar da Costa Carvalho,2
2017,268,2017-10-15,Couto Pereira,1
2017,269,2017-10-15,Itaipava Arena Fonte Nova,2
2017,270,2017-10-16,Estádio Municipal Paulo Machado de Carvalho,4
2017,271,2017-10-11,Estádio Joaquim Américo Guimarães,4
2017,272,2017-10-11,Estádio Nilton Santos,3
2017,273,2017-10-11,Neo Química Arena,4
2017,274,2017-10-11,Arena do Grêmio,1
2017,275,2017-10-11,Ressacada,3
2017,276,2017-10-11,Estádio Raimundo Sampaio,1
2017,277,2017-10-12,Barradão,3
2017,278,2017-10-12,Maracanã,2
2017,279,2017-10-12,Moisés Lucarelli,2
2017,280,2017-10-12,Estádio Municipal Paulo Machado de Carvalho,4
2017,281,2017-10-18,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2017,282,2017-10-18,Couto Pereira,1
2017,283,2017-10-18,Estádio Raimundo Sampaio,5
2017,284,2017-10-18,Ressacada,2
2017,285,2017-10-18,Maracanã,4
2017,286,2017-10-18,Neo Química Arena,0
2017,287,2017-10-19,Barradão,5
2017,288,2017-10-19,Estádio Municipal Paulo Machado de Carvalho,2
2017,289,2017-10-19,Luso-Brasileiro,5
2017,290,2017-10-19,Adelmar da Costa Carvalho,2
2017,291,2017-10-21,Maracanã,2
2017,292,2017-10-22,Estádio Urbano Caldeira,1
2017,293,2017-10-22,Itaipava Arena Fonte Nova,3
2017,294,2017-10-22,Arena do Grêmio,4
2017,295,2017-10-22,Estádio Municipal Paulo Machado de Carvalho,2
2017,296,2017-10-22,Estádio Joaquim Américo Guimarães,3
2017,297,2017-10-22,Mineirão,4
2017,298,2017-10-22,Arena Condá,2
2017,299,2017-10-22,Moisés Lucarelli,3
2017,300,2017-10-23,Estádio Nilton Santos,3
2017,301,2017-10-28,Estádio Municipal Paulo Machado de Carvalho,3
2017,302,2017-10-28,Maracanã,0
2017,303,2017-10-28,Estádio Joaquim Américo Guimarães,0
2017,304,2017-10-29,Moisés Lucarelli,1
2017,305,2017-10-29,Maracanã,2
2017,306,2017-10-29,Estádio Raimundo Sampaio,0
2017,307,2017-10-29,Barradão,2
2017,308,2017-10-29,Adelmar da Costa Carvalho,7
2017,309,2017-10-29,Ressacada,4
2017,310,2017-10-30,Allianz Parque,4
2017,311,2017-11-04,Estádio Urbano Caldeira,4
2017,312,2017-11-04,Estádio Nilton Santos,3
2017,313,2017-11-04,Estádio do Governo do Estado de Goiás (Serra Dourada),1
2017,314,2017-11-04,Couto Pereira,4
2017,315,2017-11-05,Neo Química Arena,5
2017,316,2017-11-05,Mineirão,1
2017,317,2017-11-05,Arena do Grêmio,4
2017,318,2017-11-05,Itaipava Arena Fonte Nova,2
2017,319,2017-11-05,Maracanã,2
2017,320,2017-11-05,Arena Condá,2
2017,321,2017-11-08,Moisés Lucarelli,1
2017,322,2017-11-08,Ressacada,3
2017,323,2017-11-08,Adelmar da Costa Carvalho,3
2017,324,2017-11-08,Estádio Joaquim Américo Guimarães,1
2017,325,2017-11-08,Estádio Urbano Caldeira,3
2017,326,2017-11-08,Luso-Brasileiro,2
2017,327,2017-11-08,Barradão,4
2017,328,2017-11-09,Estádio Municipal Paulo Machado de Carvalho,4
2017,329,2017-11-09,Estádio Raimundo Sampaio,5
2017,330,2017-11-09,Maracanã,4
2017,331,2017-11-11,Estádio Nilton Santos,1
2017,332,2017-11-11,Neo Química Arena,1
2017,333,2017-11-12,Estádio Vasco da Gama,2
2017,334,2017-11-12,Allianz Parque,2
2017,335,2017-11-12,Estádio Olímpico Pedro Ludovico Teixeira,2
2017,336,2017-11-12,Alfredo Jaconi,2
2017,337,2017-11-12,Itaipava Arena Fonte Nova,4
2017,338,2017-11-12,Mineirão,4
2017,339,2017-11-12,Couto Pereira,2
2017,340,2017-11-13,Arena Condá,2
2017,341,2017-11-15,Moisés Lucarelli,3
2017,342,2017-11-15,Mineirão,4
2017,343,2017-11-15,Arena do Grêmio,1
2017,344,2017-11-15,Estádio Vasco da Gama,2
2017,345,2017-11-15,Neo Química Arena,4
2017,346,2017-11-16,Estádio Nilton Santos,3
2017,347,2017-11-16,Arena Condá,3
2017,348,2017-11-16,Allianz Parque,6
2017,349,2017-11-16,Couto Pereira,1
2017,350,2017-11-16,Itaipava Arena Fonte Nova,4
2017,351,2017-11-19,Adelmar da Costa Carvalho,1
2017,352,2017-11-19,Luso-Brasileiro,3
2017,353,2017-11-19,Barradão,2
2017,354,2017-11-19,Estádio Olímpico Pedro Ludovico Teixeira,2
2017,355,2017-11-19,Estádio Municipal Paulo Machado de Carvalho,0
2017,356,2017-11-19,Estádio Joaquim Américo Guimarães,4
2017,357,2017-11-19,Estádio Raimundo Sampaio,3
2017,358,2017-11-19,Estádio Urbano Caldeira,1
2017,359,2017-11-20,Maracanã,2
2017,360,2017-11-20,Ressacada,3
2017,361,2017-11-25,Maracanã,3
2017,362,2017-11-26,Ressacada,1
2017,363,2017-11-26,Neo Química Arena,4
2017,364,2017-11-26,Moisés Lucarelli,5
2017,365,2017-11-26,Couto Pereira,3
2017,366,2017-11-26,Mineirão,1
2017,367,2017-11-26,Arena do Grêmio,2
2017,368,2017-11-26,Luso-Brasileiro,3
2017,369,2017-11-26,Itaipava Arena Fonte Nova,1
2017,370,2017-11-27,Allianz Parque,2
2017,371,2017-12-03,Estádio Raimundo Sampaio,7
2017,372,2017-12-03,Estádio Nilton Santos,4
2017,373,2017-12-03,Estádio Urbano Caldeira,2
2017,374,2017-12-03,Adelmar da Costa Carvalho,1
2017,375,2017-12-03,Barradão,3
2017,376,2017-12-03,Estádio Olímpico Pedro Ludovico Teixeira,2
2017,377,2017-12-03,Morumbi,2
2017,378,2017-12-03,Arena Condá,3
2017,379,2017-12-03,Estádio Vasco da Gama,3
2017,380,2017-12-03,Estádio Joaquim Américo Guimarães,3
2016,1,2016-05-14,Allianz Parque,4
2016,2,2016-05-14,Estádio Municipal General Raulino de Oliveira,1
2016,3,2016-05-14,Estádio Raimundo Sampaio,1
2016,4,2016-05-14,Couto Pereira,1
2016,5,2016-05-15,Estádio do Arruda,5
2016,6,2016-05-15,Estádio Municipal General Raulino de Oliveira,1
2016,7,2016-05-15,Orlando Scarpelli,0
2016,8,2016-05-15,Neo Química Arena,0
2016,9,2016-05-15,Estádio Raimundo Sampaio,1
2016,10,2016-05-15,Estádio José Pinheiro Borda,0
2016,11,2016-05-21,Moisés Lucarelli,3
2016,12,2016-05-21,Estádio Municipal General Raulino de Oliveira,4
2016,13,2016-05-21,Mineirão,4
2016,14,2016-05-22,Estádio Urbano Caldeira,3
2016,15,2016-05-22,Estádio Joaquim Américo Guimarães,2
2016,16,2016-05-22,Barradão,5
2016,17,2016-05-22,Arena Condá,4
2016,18,2016-05-22,Morumbi,3
2016,19,2016-05-22,Arena do Grêmio,1
2016,20,2016-05-22,Adelmar da Costa Carvalho,2
2016,21,2016-05-25,Orlando Scarpelli,4
2016,22,2016-05-25,Helenão,3
2016,23,2016-05-25,Estádio Municipal General Raulino de Oliveira,4
2016,24,2016-05-25,Estádio Raimundo Sampaio,2
2016,25,2016-05-25,Estádio do Arruda,5
2016,26,2016-05-25,Allianz Parque,2
2016,27,2016-05-25,Couto Pereira,2
2016,28,2016-05-26,Neo Química Arena,3
2016,29,2016-05-26,Estádio José Pinheiro Borda,1
2016,30,2016-05-26,Estádio Raimundo Sampaio,3
2016,31,2016-05-28,Mineirão,2
2016,32,2016-05-28,Estádio Joaquim Américo Guimarães,3
2016,33,2016-05-28,Arena Condá,2
2016,34,2016-05-29,Moisés Lucarelli,3
2016,35,2016-05-29,Adelmar da Costa Carvalho,2
2016,36,2016-05-29,Estádio Municipal General Raulino de Oliveira,1
2016,37,2016-05-29,Itaipava Arena Fonte Nova,2
2016,38,2016-05-29,Morumbi,1
2016,39,2016-05-29,Arena do Grêmio,2
2016,40,2016-05-29,Estádio Urbano Caldeira,1
2016,41,2016-06-01,Estádio José Pinheiro Borda,1
2016,42,2016-06-01,Neo Química Arena,1
2016,43,2016-06-01,Estádio do Arruda,1
2016,44,2016-06-01,Vila Capanema,7
2016,45,2016-06-01,Estádio Raimundo Sampaio,2
2016,46,2016-06-01,Orlando Scarpelli,1
2016,47,2016-06-01,Estádio Nacional de Brasília,1
2016,48,2016-06-02,Estádio Raimundo Sampaio,3
2016,49,2016-06-02,Estádio Municipal Paulo Machado de Carvalho,7
2016,50,2016-06-02,Estádio Municipal General Raulino de Oliveira,1
2016,51,2016-06-04,Estádio Joaquim Américo Guimarães,1
2016,52,2016-06-04,Arena Condá,0
2016,53,2016-06-04,Neo Química Arena,3
2016,54,2016-06-05,Estádio Raimundo Sampaio,1
2016,55,2016-06-05,Estádio Municipal Paulo Machado de Carvalho,3
2016,56,2016-06-05,Barradão,1
2016,57,2016-06-05,Adelmar da Costa Carvalho,8
2016,58,2016-06-05,Estádio Nacional de Brasília,3
2016,59,2016-06-05,Arena do Grêmio,1
2016,60,2016-06-05,Mineirão,1
2016,61,2016-06-11,Estádio José Pinheiro Borda,4
2016,62,2016-06-11,Moisés Lucarelli,3
2016,63,2016-06-11,Estádio Municipal General Raulino de Oliveira,2
2016,64,2016-06-11,Morumbi,3
2016,65,2016-06-12,Couto Pereira,5
2016,66,2016-06-12,Estádio Municipal General Raulino de Oliveira,2
2016,67,2016-06-12,Estádio Raimundo Sampaio,5
2016,68,2016-06-12,Allianz Parque,1
2016,69,2016-06-12,Orlando Scarpelli,1
2016,70,2016-06-12,Estádio do Arruda,2
2016,71,2016-06-15,Morumbi,2
2016,72,2016-06-15,Arena Condá,6
2016,73,2016-06-15,Moisés Lucarelli,5
2016,74,2016-06-15,Estádio Urbano Caldeira,2
2016,75,2016-06-15,Estádio do Arruda,1
2016,76,2016-06-15,Estádio Municipal General Raulino de Oliveira,4
2016,77,2016-06-15,Couto Pereira,4
2016,78,2016-06-15,Mineirão,1
2016,79,2016-06-16,Estádio José Pinheiro Borda,2
2016,80,2016-06-16,Estádio Nacional de Brasília,1
2016,81,2016-06-18,Allianz Parque,4
2016,82,2016-06-18,Estádio Joaquim Américo Guimarães,1
2016,83,2016-06-18,Estádio Raimundo Sampaio,3
2016,84,2016-06-19,Barradão,3
2016,85,2016-06-19,Estádio Raimundo Sampaio,3
2016,86,2016-06-19,Neo Química Arena,4
2016,87,2016-06-19,Estádio Nacional de Brasília,4
2016,88,2016-06-19,Orlando Scarpelli,5
2016,89,2016-06-19,Adelmar da Costa Carvalho,3
2016,90,2016-06-19,Arena do Grêmio,2
2016,91,2016-06-21,Allianz Parque,2
2016,92,2016-06-22,Moisés Lucarelli,4
2016,93,2016-06-22,Helenão,0
2016,94,2016-06-22,Estádio do Arruda,1
2016,95,2016-06-22,Kléber Andrade,6
2016,96,2016-06-22,Mineirão,3
2016,97,2016-06-23,Arena Condá,0
2016,98,2016-06-23,Arena do Grêmio,3
2016,99,2016-06-23,Morumbi,0
2016,100,2016-06-23,Couto Pereira,2
2016,101,2016-06-25,Mineirão,3
2016,102,2016-06-25,Neo Química Arena,3
2016,103,2016-06-26,Estádio Raimundo Sampaio,1
2016,104,2016-06-26,Arena das Dunas,3
2016,105,2016-06-26,Barradão,2
2016,106,2016-06-26,Estádio Joaquim Américo Guimarães,2
2016,107,2016-06-26,Estádio José Pinheiro Borda,5
2016,108,2016-06-26,Estádio Municipal Paulo Machado de Carvalho,3
2016,109,2016-06-26,Adelmar da Costa Carvalho,6
2016,110,2016-06-26,Orlando Scarpelli,0
2016,111,2016-06-29,Kléber Andrade,1
2016,112,2016-06-29,Barradão,5
2016,113,2016-06-29,Arena do Grêmio,5
2016,114,2016-06-29,Couto Pereira,1
2016,115,2016-06-29,Arena Condá,5
2016,116,2016-06-29,Morumbi,3
2016,117,2016-06-29,Estádio Raimundo Sampaio,2
2016,118,2016-06-30,Estádio do Arruda,3
2016,119,2016-06-30,Allianz Parque,4
2016,120,2016-06-30,Mineirão,8
2016,121,2016-07-02,Estádio Municipal General Raulino de Oliveira,0
2016,122,2016-07-02,Estádio Joaquim Américo Guimarães,1
2016,123,2016-07-03,Mineirão,4
2016,124,2016-07-03,Estádio José Pinheiro Borda,1
2016,125,2016-07-03,Estádio Urbano Caldeira,3
2016,126,2016-07-03,Moisés Lucarelli,1
2016,127,2016-07-03,Neo Química Arena,4
2016,128,2016-07-03,Helenão,3
2016,129,2016-07-03,Orlando Scarpelli,2
2016,130,2016-07-04,Adelmar da Costa Carvalho,4
2016,131,2016-07-09,Arena Condá,2
2016,132,2016-07-09,Couto Pereira,0
2016,133,2016-07-09,Moisés Lucarelli,3
2016,134,2016-07-10,Arena do Grêmio,3
2016,135,2016-07-10,Estádio Nacional de Brasília,2
2016,136,2016-07-10,Estádio do Arruda,1
2016,137,2016-07-10,Morumbi,3
2016,138,2016-07-10,Barradão,0
2016,139,2016-07-11,Mineirão,3
2016,140,2016-07-12,Allianz Parque,2
2016,141,2016-07-16,Luso-Brasileiro,6
2016,142,2016-07-16,Estádio Urbano Caldeira,4
2016,143,2016-07-17,Estádio Raimundo Sampaio,3
2016,144,2016-07-17,Estádio José Pinheiro Borda,1
2016,145,2016-07-17,Orlando Scarpelli,2
2016,146,2016-07-17,Estádio Giulite Coutinho,2
2016,147,2016-07-17,Estádio Joaquim Américo Guimarães,2
2016,148,2016-07-17,Neo Química Arena,2
2016,149,2016-07-17,Adelmar da Costa Carvalho,6
2016,150,2016-07-18,Estádio Raimundo Sampaio,3
2016,151,2016-07-23,Neo Química Arena,2
2016,152,2016-07-23,Estádio do Arruda,1
2016,153,2016-07-24,Allianz Parque,1
2016,154,2016-07-24,Moisés Lucarelli,4
2016,155,2016-07-24,Arena do Grêmio,1
2016,156,2016-07-24,Estádio Joaquim Américo Guimarães,1
2016,157,2016-07-24,Mineirão,3
2016,158,2016-07-24,Arena Condá,3
2016,159,2016-07-24,Barradão,5
2016,160,2016-07-25,Kléber Andrade,3
2016,161,2016-07-30,Orlando Scarpelli,1
2016,162,2016-07-30,Adelmar da Costa Carvalho,2
